Artist,Track,Year,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo
Joe Diffie,A Night To Remember,1999,0.559,0.639,10,-5.087,1,0.0272,0.0144,1.12E-06,0.14,0.234,75.478
SHeDAISY,Little Good-Byes,1999,0.56,0.692,1,-6.438,1,0.0302,0.112,0,0.0638,0.698,83.588
Chely Wright,Single White Female,1999,0.543,0.658,6,-8.091,1,0.0298,0.351,1.01E-06,0.0512,0.874,178.075
Mulberry Lane,Harmless,1999,0.439,0.863,4,-6.335,1,0.0484,0.0292,0,0.376,0.726,181.766
Case,Happily Ever After,1999,0.747,0.609,4,-6.985,0,0.0347,0.138,0,0.105,0.555,120.051
R. Kelly,Did You Ever Think,1996,0.706,0.818,6,-4.736,0,0.0488,0.0831,0.00144,0.0774,0.947,94.956
K-Ci & JoJo,Tell Me It's Real,1999,0.696,0.521,3,-6.635,1,0.0343,0.189,0,0.117,0.552,134.28
Lonestar,Amazed,1995,0.557,0.553,1,-7.954,1,0.0319,0.247,0,0.125,0.253,139.821
Citizen King,Better Days (And The Bottom Drops Out),1999,0.758,0.896,9,-3.311,1,0.0501,0.173,3.18E-05,0.136,0.797,94.911
Pearl Jam,Last Kiss,1999,0.622,0.692,7,-6.97,1,0.0276,0.363,0.000158,0.193,0.774,112.053
Jo Dee Messina,Lesson In Leavin',1998,0.612,0.804,7,-7.275,1,0.0543,0.273,0,0.311,0.841,80.771
Reba,One Honest Heart,1998,0.58,0.774,1,-5.4,1,0.028,0.0736,0,0.224,0.588,95.989
Madonna,Beautiful Stranger,2009,0.52,0.756,11,-3.909,1,0.0288,0.122,3.53E-05,0.389,0.286,122.448
Red Hot Chili Peppers,Scar Tissue,1999,0.595,0.717,0,-4.803,1,0.0295,0.0779,0.00274,0.108,0.547,88.969
Blessid Union Of Souls,Hey Leonardo (She Likes Me For Me),1999,0.637,0.846,1,-3.663,1,0.0346,0.0437,0,0.105,0.634,103.119
B*Witched,Rollercoaster,1998,0.67,0.766,2,-4.489,1,0.0301,0.0804,0,0.255,0.766,106.981
Lauryn Hill,Everything Is Everything,1998,0.824,0.707,9,-7.893,1,0.285,0.415,0,0.106,0.847,94.708
Robbie Williams,Millennium,1998,0.545,0.902,6,-5.302,1,0.0471,0.0556,0,0.196,0.777,91.251
Dwight Yoakam,Crazy Little Thing Called Love,2004,0.464,0.81,5,-3.845,1,0.0724,0.0763,0,0.0574,0.881,166.366
Brad Paisley,Who Needs Pictures,1999,0.544,0.435,4,-9.927,1,0.0265,0.462,0,0.106,0.152,72.981
Shane Minor,Slave To The Habit,1999,0.719,0.836,7,-3.798,1,0.0287,0.0425,0,0.209,0.943,116.205
Dru Hill,You Are Everything,1998,0.691,0.394,9,-6.261,1,0.0654,0.113,0,0.184,0.561,62.127
Christina Aguilera,Genie In A Bottle,1999,0.627,0.8,1,-6.945,1,0.162,0.21,0.000123,0.137,0.912,175.815
Edwin McCain,I Could Not Ask For More,1999,0.507,0.71,5,-5.02,1,0.0291,0.0975,1.08E-05,0.17,0.45,134.647
Enrique Iglesias,Bailamos,1999,0.627,0.888,9,-4.523,0,0.0388,0.0528,0.00237,0.136,0.591,99.905
LFO,Summer Girls,1999,0.814,0.808,7,-5.034,1,0.155,0.161,0,0.0616,0.738,99.816
Fastball,Out Of My Head,1998,0.531,0.658,4,-7.382,1,0.0382,0.412,0.00272,0.16,0.461,78.896
Goo Goo Dolls,Black Balloon,1998,0.339,0.625,1,-8.57,1,0.028,0.057,0.000102,0.229,0.334,104.68
Faith Hill,The Secret Of Life,1998,0.609,0.698,4,-7.575,1,0.0397,0.345,0,0.182,0.627,117.807
TLC,Unpretty,1999,0.648,0.622,7,-6.063,1,0.0428,0.00152,5.97E-05,0.109,0.51,88.684
Ginuwine,So Anxious,1999,0.733,0.395,6,-11.959,0,0.0366,0.279,2.37E-06,0.468,0.661,96.085
Kenny Chesney,You Had Me From Hello,1999,0.595,0.393,2,-9.909,1,0.0292,0.508,0,0.153,0.2,137.744
Alan Jackson,Little Man,1990,0.699,0.514,1,-9.34,1,0.027,0.108,0,0.0817,0.41,120.056
JAY-Z,Jigga My N****,2007,0.582,0.666,8,-5.556,1,0.63,0.0176,0,0.725,0.435,172.488
Lenny Kravitz,American Woman,1998,0.688,0.67,1,-7.872,1,0.0971,0.0304,0,0.0782,0.537,83.988
Faith Evans,Never Gonna Let You Go,1998,0.644,0.443,1,-7.308,0,0.0295,0.442,0,0.117,0.0534,109.936
Tanto Metro & Devonte,Everyone Falls In Love,1999,0.754,0.702,10,-8.033,0,0.0429,0.0275,0,0.0619,0.736,95.998
Mary Chapin Carpenter,Almost Home,1990,0.622,0.747,10,-4.479,1,0.0276,0.0749,0,0.0273,0.51,95.52
Q-Tip,Vivrant Thing,2012,0.914,0.698,9,-8.619,1,0.0541,0.00631,0.000295,0.0575,0.613,99.034
Amber,Sexual (Li Da Di),1999,0.623,0.898,4,-6.604,0,0.0309,0.000192,0.303,0.138,0.786,130.993
Mary J. Blige,All That I Can Say,1999,0.665,0.727,9,-7.324,0,0.0559,0.0102,0.00126,0.241,0.515,95.926
Dixie Chicks,Ready To Run,1999,0.644,0.644,7,-7.542,1,0.0305,0.245,0.00083,0.27,0.293,98.746
Len,Steal My Sunshine,1999,0.413,0.829,4,-11.111,1,0.529,0.394,0,0.108,0.677,191.477
Tim McGraw,Something Like That,1999,0.507,0.85,5,-5.679,1,0.0472,0.378,0,0.0567,0.847,171.8
Nine Inch Nails,The Day The World Went Away,1999,0.168,0.235,11,-7.877,1,0.0404,0.0321,0.82,0.0924,0.0618,127.748
Lee Ann Womack,(Now You See Me) Now You Don't,2004,0.631,0.801,2,-6.092,1,0.0561,0.153,0,0.359,0.59,104.035
Donna Summer,I Will Go With You (Con Te Partiro),1999,0.566,0.864,6,-6.045,0,0.0629,0.118,0,0.333,0.441,129.909
Silk,Meeting In My Bedroom,1999,0.716,0.455,2,-7.148,0,0.0282,0.0329,1.87E-06,0.0599,0.226,111.668
Limp Bizkit,Nookie,1999,0.573,0.929,11,-5.996,1,0.082,0.00218,0.0723,0.718,0.284,97.57
Vengaboys,"Boom, Boom, Boom, Boom!!",2000,0.8,0.894,6,-7.346,0,0.04,0.0108,0.437,0.0285,0.967,138.48
Ideal,Get Gone,1999,0.702,0.52,10,-8.581,1,0.0725,0.435,0,0.299,0.467,120.005
Sherrie Austin,Never Been Kissed,1999,0.545,0.655,6,-6.851,1,0.0361,0.316,0,0.105,0.638,175.157
Montgomery Gentry,Lonely And Gone,1999,0.531,0.696,4,-6.729,1,0.0258,0.15,0.00016,0.36,0.488,163.912
Chad Brock,Lightning Does The Work,1998,0.692,0.641,7,-7.601,1,0.0359,0.0239,1.23E-05,0.114,0.559,98.742
Terry Dexter,Better Than Me,1999,0.546,0.618,9,-7.741,0,0.226,0.0464,0,0.0298,0.641,143.269
Lou Bega,Mambo No. 5 (A Little Bit Of...),1999,0.622,0.807,5,-6.752,0,0.408,0.103,0,0.306,0.892,174.06
Brian McKnight,Back At One,1999,0.661,0.346,11,-9.115,1,0.03,0.452,0,0.131,0.256,129.752
Whitney Houston,My Love Is Your Love,1998,0.77,0.475,7,-9.512,1,0.159,0.0557,4.81E-06,0.0607,0.474,82.511
R. Kelly,If I Could Turn Back The Hands Of Time,1996,0.505,0.411,8,-8.273,1,0.0255,0.677,1.23E-05,0.0605,0.124,80.948
Britney Spears,(You Drive Me) Crazy,1999,0.748,0.939,0,-4.288,0,0.0341,0.0534,0,0.32,0.96,104.001
Joey McIntyre,I Love You Came Too Late,1999,0.708,0.758,0,-5.94,1,0.0239,0.169,0,0.106,0.767,97.979
George Strait,What Do You Say To That,1999,0.613,0.426,11,-7.92,1,0.023,0.454,3.65E-05,0.116,0.509,93.981
Marc Anthony,I Need To Know,1999,0.813,0.949,3,-2.563,0,0.0336,0.486,9.75E-06,0.112,0.792,115.061
Backstreet Boys,Larger Than Life,1999,0.661,0.973,0,-2.994,0,0.037,0.11,1.74E-05,0.617,0.75,108.037
Deborah Cox With R.L.,We Can't Be Friends,2004,0.556,0.436,7,-7.906,1,0.0335,0.0409,0,0.119,0.0799,119.91
Creed,Higher,1999,0.459,0.83,2,-6.254,1,0.0364,5.15E-05,0.00014,0.206,0.431,155.826
Mark Wills,She's In Love,2005,0.594,0.34,0,-15.155,1,0.0281,0.251,8.81E-05,0.683,0.221,105.031
Eve,Gotta Man,1999,0.8,0.867,5,-4.001,0,0.133,0.165,0.000352,0.114,0.926,90.53
Melissa Etheridge,Angels Would Fall,1999,0.472,0.714,7,-7.546,0,0.0248,0.102,2.91E-06,0.0485,0.7,92.874
Yankee Grey,All Things Considered,1999,0.656,0.746,8,-5.379,1,0.0325,0.237,0,0.0214,0.96,140.865
Tori Amos,Bliss,1999,0.619,0.751,11,-9.936,0,0.0383,0.25,0.0053,0.521,0.497,115.028
Donell Jones,U Know What's Up,1999,0.854,0.543,8,-6.166,0,0.0844,0.0402,5.73E-05,0.0419,0.868,103.032
Jennifer Lopez,Waiting For Tonight,1999,0.695,0.945,10,-6.165,0,0.0418,0.00341,0.0727,0.103,0.84,125.013
IMx,Stay The Night,2001,0.585,0.709,11,-5.604,1,0.0611,0.0111,0,0.202,0.726,183.22
John Michael Montgomery,Home To You,2002,0.646,0.366,5,-11.183,1,0.0233,0.582,0.000228,0.128,0.272,90.338
Train,Meet Virginia,1998,0.675,0.553,7,-7.775,1,0.0486,0.0863,7.58E-06,0.118,0.594,90.02
Jessica Simpson,I Wanna Love You Forever,1999,0.59,0.666,4,-4.047,0,0.0244,0.156,0,0.136,0.0743,104.042
LeAnn Rimes,Big Deal,1996,0.498,0.806,2,-5.297,1,0.0394,0.00472,0,0.127,0.677,151.781
Clint Black,When I Said I Do,2001,0.507,0.411,10,-8.657,1,0.0276,0.308,0,0.106,0.184,102.806
Bush,The Chemicals Between Us,2014,0.512,0.958,7,-3.979,1,0.16,0.00317,0.0403,0.295,0.39,97.715
Foo Fighters,Learn To Fly,1999,0.465,0.919,4,-4.025,1,0.0408,1.83E-05,2.07E-05,0.262,0.537,135.997
Live,The Dolphin's Cry,1999,0.342,0.792,5,-6.001,0,0.0391,0.000442,8.57E-06,0.142,0.431,149.744
Dru Hill,Beauty,1998,0.725,0.279,0,-14.346,0,0.0701,0.592,0,0.0869,0.471,119.787
Savage Garden,I Knew I Loved You,1999,0.61,0.497,9,-9.88,1,0.0279,0.32,6.11E-05,0.0884,0.739,85.031
Blaque,Bring It All To Me,1999,0.695,0.579,0,-5.066,1,0.0325,0.000479,0,0.0556,0.726,88.957
Smash Mouth,Then The Morning Comes,1999,0.729,0.881,5,-5.024,0,0.0283,0.0231,0,0.0872,0.963,118.58
Shania Twain,Come On Over,1997,0.635,0.852,11,-6.463,1,0.0516,0.166,0,0.309,0.966,76.498
Brad Paisley,He Didn't Have To Be,2010,0.476,0.443,9,-7.563,1,0.0282,0.105,7.97E-06,0.123,0.165,72.888
Prince,The Greatest Romance Ever Sold,2019,0.825,0.86,1,-4.69,1,0.0806,0.0454,9.20E-05,0.0868,0.793,90.021
Faith Hill,Breathe,1999,0.529,0.496,7,-9.007,1,0.029,0.173,0,0.251,0.278,136.859
Montell Jordan,Get It On Tonite,2015,0.807,0.498,10,-9.91,0,0.0755,0.259,3.04E-05,0.0618,0.857,99.001
Counting Crows,Hanginaround,1999,0.503,0.785,0,-6.571,1,0.0743,0.295,0,0.744,0.734,91.464
Reba,What Do You Say,1999,0.461,0.413,8,-12.555,1,0.0432,0.141,0,0.1,0.368,171.186
Chico DeBarge,Give You What You Want (Fa Sure),1999,0.85,0.675,10,-7.915,0,0.0442,0.0108,0,0.0914,0.815,131.996
Rage Against The Machine,Guerrilla Radio,1999,0.599,0.957,11,-5.764,1,0.188,0.0129,7.06E-05,0.155,0.489,103.68
Alan Jackson,Pop A Top,1990,0.699,0.477,2,-9.339,1,0.031,0.291,0,0.164,0.83,118.382
Kevon Edmonds,24/7,1999,0.696,0.627,4,-5.629,1,0.0334,0.0685,0,0.0993,0.322,116.047
Brandy,U Don't Know Me (Like U Used To),1998,0.782,0.449,5,-4.233,0,0.0443,0.00284,0.0623,0.0921,0.816,95.013
Mary J. Blige,Deep Inside,1999,0.762,0.566,0,-6.749,1,0.0385,0.0341,2.73E-06,0.0779,0.666,129.28
Randy Travis,A Man Ain't Made Of Stone,1999,0.472,0.485,8,-8.412,1,0.0274,0.0655,1.76E-05,0.0801,0.277,138.788
Kid Rock,Cowboy,1998,0.608,0.897,1,-2.921,1,0.291,0.085,0,0.108,0.868,166.652
Pharoahe Monch,Simon Says,1999,0.664,0.916,1,-3.888,1,0.473,0.17,1.67E-05,0.164,0.559,93.134
LFO,Girl On TV,1999,0.688,0.716,4,-4.001,0,0.0297,0.131,0,0.134,0.352,96.043
Christina Aguilera,What A Girl Wants,1999,0.754,0.819,0,-6.833,1,0.112,0.0684,0,0.345,0.818,142.137
Eiffel 65,Blue (Da Ba Dee),2011,0.822,0.969,7,-11.471,0,0.0582,0.259,0.000162,0.39,0.765,128.007
Jagged Edge,He Can't Love U,2000,0.721,0.836,8,-3.972,0,0.206,0.112,0,0.235,0.508,126.279
Ricky Martin,Shake Your Bon-Bon,1999,0.638,0.937,0,-4.642,1,0.0444,0.0942,0,0.327,0.762,100.03
Guy,Dancin',2000,0.798,0.703,10,-4.05,0,0.135,0.117,0,0.121,0.792,101.015
Filter,Take A Picture,1999,0.541,0.775,2,-8.041,1,0.0297,0.00151,0.000222,0.178,0.271,98.992
Dixie Chicks,Cowboy Take Me Away,1999,0.467,0.622,6,-7.255,1,0.031,0.365,0.00527,0.0982,0.455,164.418
Robbie Williams,Angels,1999,0.437,0.586,4,-6.708,1,0.0274,0.151,3.13E-06,0.0996,0.252,150.14
Tim McGraw,My Best Friend,1999,0.444,0.484,9,-8.311,1,0.0289,0.12,0,0.135,0.263,147.715
Kelis,Caught Out There,1999,0.848,0.691,7,-6.775,1,0.093,0.0512,0.00803,0.0723,0.922,92.996
Blink-182,All The Small Things,1999,0.434,0.897,0,-4.918,1,0.0488,0.0103,0,0.612,0.684,148.726
Enrique Iglesias,Rhythm Divine,1999,0.622,0.97,9,-2.722,0,0.156,0.13,0,0.188,0.429,102.025
Kenny Chesney,She Thinks My Tractor's Sexy,1999,0.689,0.886,10,-7.066,0,0.0382,0.0664,0,0.278,0.906,122.07
Ginuwine,None Of Ur Friends Business,1999,0.83,0.414,9,-11.136,0,0.197,0.243,0,0.627,0.556,99.234
Limp Bizkit,Re-arranged,1999,0.527,0.771,11,-7.177,1,0.0769,0.1,0.0529,0.0612,0.411,104.386
Clay Walker,"Live, Laugh, Love",1999,0.647,0.746,2,-10.597,1,0.0437,0.195,0,0.0271,0.946,98.991
Beth Hart,L.A. Song,2005,0.351,0.615,7,-7.621,1,0.0451,0.206,0,0.985,0.337,127.798
Nas,NAStradamus,1999,0.823,0.62,8,-8.002,1,0.329,0.000484,0,0.494,0.628,90.57
Kenny G,Auld Lang Syne,2012,0.16,0.296,0,-11.86,1,0.0348,0.111,0.847,0.101,0.0388,62.33
Backstreet Boys,Show Me The Meaning Of Being Lonely,1999,0.63,0.625,6,-5.088,0,0.0252,0.231,0,0.0765,0.683,167.998
R.E.M.,The Great Beyond,2003,0.329,0.747,10,-6.411,1,0.0297,0.125,2.08E-06,0.197,0.177,109.701
Angie Stone,No More Rain (In This Cloud),1999,0.698,0.662,10,-7.997,1,0.087,0.564,1.38E-06,0.0875,0.81,141.639
Joe,I Wanna Know,2000,0.725,0.487,8,-5.959,0,0.0368,0.26,1.09E-05,0.431,0.599,136.086
Sugar Ray,Falls Apart,1999,0.561,0.897,4,-3.974,1,0.0306,0.00318,0.00623,0.248,0.599,103.461
J-Shin Featuring LaTocha Scott,One Night Stand,2000,0.897,0.668,1,-4.335,1,0.327,0.00709,0,0.0751,0.685,103.952
"Ginuwine, R.L., Tyrese, Case",The Best Man I Can Be,2006,0.662,0.536,0,-7.679,1,0.0689,0.537,0,0.0942,0.302,111.845
DMX,What's My Name,2011,0.676,0.879,7,-8.821,1,0.107,0.00192,0.0029,0.317,0.392,94.836
Joe Diffie,The Quittin' Kind,1999,0.595,0.904,7,-4.803,1,0.0355,0.03,4.43E-05,0.397,0.6,102.002
Sonique,It Feels So Good,2000,0.634,0.677,5,-7.278,0,0.0304,0.0117,0.00103,0.126,0.558,135.012
Third Eye Blind,Never Let You Go,1999,0.728,0.94,4,-5.034,1,0.0368,0.0814,0.000162,0.109,0.967,113.76
Sisqo,Thong Song,1999,0.706,0.888,2,-6.959,1,0.0654,0.119,9.64E-05,0.07,0.714,121.549
Aaliyah,I Don't Wanna,1999,0.702,0.573,9,-5.69,0,0.0344,0.526,0,0.23,0.693,129.999
Britney Spears,From The Bottom Of My Broken Heart,1999,0.677,0.665,7,-5.171,1,0.0305,0.56,1.01E-06,0.338,0.706,74.981
George Strait,The Best Day,2000,0.647,0.49,9,-5.044,1,0.0288,0.676,0,0.231,0.298,132.336
Toby Keith,How Do You Like Me Now?!,1999,0.648,0.667,0,-8.986,1,0.0311,0.0534,6.94E-06,0.0908,0.669,109.609
Tracy Lawrence,Lessons Learned,2007,0.682,0.719,5,-5.8,1,0.0259,0.281,1.79E-06,0.308,0.755,124.633
TLC,Dear Lie,1999,0.548,0.444,0,-8.734,1,0.0293,0.0376,0,0.179,0.243,173.834
SHeDAISY,This Woman Needs,1999,0.213,0.489,7,-8.471,1,0.0334,0.112,0,0.133,0.139,196.347
Jo Dee Messina,Because You Love Me,1998,0.418,0.351,9,-9.407,1,0.0293,0.569,0,0.103,0.139,145.379
Tracy Byrd,Put Your Hand In Mine,1999,0.495,0.488,3,-7.477,1,0.0309,0.125,0,0.189,0.237,72.064
Gary Allan,Smoke Rings In The Dark,1999,0.534,0.596,2,-7.148,1,0.0279,0.277,0.000359,0.148,0.147,114.957
Red Hot Chili Peppers,Otherside,1999,0.458,0.795,0,-3.265,1,0.0574,0.00316,0.000202,0.0756,0.513,123.229
Q-Tip,Breathe And Stop,1999,0.881,0.83,7,-4.563,1,0.172,0.0144,0.00771,0.0626,0.765,98.793
Juvenile,U Understand,1999,0.901,0.829,5,-4.036,0,0.146,0.0585,0,0.0498,0.674,99.766
Metallica,No Leaf Clover,1999,0.246,0.952,3,-5.045,0,0.114,0.000558,0.00193,0.959,0.387,151.374
Lou Bega,"Tricky, Tricky",1999,0.858,0.947,0,-3.557,1,0.235,0.125,0,0.0367,0.967,151.037
Will Smith,Freakin' It,1999,0.873,0.833,1,-5.511,1,0.189,0.198,0,0.237,0.927,112.001
Drama,"Left, Right, Left",2000,0.909,0.517,4,-11.018,1,0.165,0.00834,0,0.142,0.539,125.048
P!nk,There You Go,2000,0.822,0.847,10,-6.729,0,0.0916,0.0862,0,0.0452,0.667,107.906
Whitney Houston,I Learned From The Best,1998,0.609,0.563,5,-6.284,0,0.0328,0.0109,7.76E-06,0.156,0.306,148.949
Macy Gray,I Try,1999,0.593,0.642,2,-7.284,1,0.0299,0.313,0.000582,0.0804,0.736,76.403
Madonna,American Pie,2000,0.631,0.734,5,-7.48,0,0.036,0.348,0,0.135,0.591,124.036
Hoku,Another Dumb Blonde,2000,0.688,0.94,1,-4.759,1,0.0843,0.24,0,0.08,0.551,123.906
Kid Rock,Only God Knows Why,1998,0.628,0.749,4,-5.18,1,0.03,0.0569,0.00204,0.134,0.31,129.2
Dixie Chicks,Goodbye Earl,1999,0.705,0.7,0,-7.38,1,0.0295,0.0192,0,0.0755,0.765,122.841
Marc Anthony,You Sang To Me,1999,0.578,0.894,10,-5.42,1,0.0296,0.0103,2.66E-06,0.216,0.741,165.98
Black Rob,Whoa!,2000,0.736,0.705,7,-6.231,1,0.24,0.0579,0,0.321,0.557,86.404
Jennifer Lopez Featuring Big Pun & Fat Joe,Feelin' So Good,1999,0.738,0.84,10,-7.995,0,0.0606,0.00437,0.00629,0.0807,0.862,107.755
DMX,Party Up (Up In Here),2011,0.736,0.834,1,-3.052,0,0.0969,0.077,0,0.407,0.234,100.979
Aaliyah,Try Again,2007,0.635,0.841,1,-6.369,0,0.15,0.263,0,0.163,0.915,93.051
Toni Braxton,He Wasn't Man Enough,2000,0.739,0.947,11,-1.915,0,0.0412,0.00947,2.99E-05,0.326,0.763,88.009
Phil Vassar,Carlene,2000,0.587,0.88,4,-5.725,1,0.0324,0.0784,0,0.182,0.778,129.222
Hot Boys,I Need A Hot Girl,1999,0.815,0.797,2,-6.304,1,0.186,0.0557,0,0.641,0.65,96.006
Faith Hill,The Way You Love Me,1999,0.627,0.716,2,-7.175,1,0.0352,0.127,0,0.0344,0.734,101.99
Garth Brooks,Do What You Gotta Do,2010,0.601,0.485,2,-11.956,1,0.0337,0.298,0.000217,0.297,0.437,132.892
Bloodhound Gang,The Bad Touch,1999,0.831,0.735,0,-6.254,0,0.0384,0.00397,0.0205,0.123,0.97,122.979
Chely Wright,It Was,1999,0.53,0.563,3,-10.407,1,0.0348,0.217,2.14E-05,0.113,0.64,170.292
Brian McKnight,Stay Or Let It Go,1999,0.639,0.57,5,-6.714,0,0.0382,0.0198,0.000565,0.215,0.458,79.993
Montgomery Gentry,Daddy Won't Sell The Farm,1999,0.708,0.728,7,-7.039,1,0.0298,0.011,2.26E-05,0.0556,0.704,119.881
Gerald Levert,Mr. Too Damn Good,2000,0.804,0.322,1,-10.001,1,0.0344,0.354,0,0.151,0.31,115.17
Ying Yang Twins,Whistle While You Twurk,2000,0.935,0.608,1,-7.236,0,0.085,0.00155,0,0.342,0.0664,101.992
Tracie Spencer,Still In My Heart,1999,0.674,0.529,0,-6.188,1,0.025,0.307,2.23E-06,0.0725,0.601,89.913
Ty Herndon,No Mercy,1999,0.407,0.627,10,-6.769,1,0.03,0.112,0.000266,0.13,0.438,187.676
Enrique Iglesias,Be With You,1999,0.69,0.871,1,-5.484,0,0.0329,0.0359,0.000843,0.0347,0.561,121.984
Christina Aguilera,I Turn To You,1999,0.599,0.47,1,-8.356,1,0.0376,0.38,0,0.111,0.298,127.177
Mary Mary,Shackles (Praise You),2000,0.779,0.834,7,-2.773,1,0.162,0.0343,0,0.0886,0.8,100.46
504 Boyz,Wobble Wobble,2006,0.853,0.709,7,-5.607,1,0.283,0.00276,0,0.353,0.315,170.044
Savage Garden,Crash And Burn,1999,0.581,0.607,4,-8.458,1,0.028,0.189,1.60E-06,0.0882,0.213,102.03
Jessica Simpson Featuring Nick Lachey,Where You Are,1999,0.586,0.527,8,-7.17,1,0.0306,0.252,0,0.119,0.0717,115.989
LFO,I Don't Wanna Kiss You Goodnight,1999,0.612,0.758,0,-4.123,1,0.0314,0.309,0,0.0949,0.579,128.015
Alice Deejay,Better Off Alone,2011,0.666,0.854,8,-8.442,0,0.0565,0.0044,0.769,0.313,0.748,136.954
Westlife,Swear It Again,1999,0.626,0.532,9,-7.205,1,0.0276,0.296,0,0.123,0.33,130.076
Kenny Chesney,What I Need To Do,2000,0.622,0.428,8,-10.146,1,0.0338,0.432,1.20E-05,0.119,0.229,77.127
3 Doors Down,Kryptonite,2000,0.545,0.865,11,-5.708,0,0.0286,0.00664,1.12E-05,0.168,0.543,99.01
Lenny Kravitz,I Belong To You,2000,0.691,0.684,7,-7.466,0,0.0494,0.000652,0.00457,0.106,0.651,87.309
Clay Walker,The Chain Of Love,1999,0.533,0.315,2,-14.349,1,0.0308,0.235,1.19E-05,0.0939,0.316,140.918
Chad Brock,Yes!,2000,0.674,0.623,2,-5.97,1,0.0283,0.00408,5.61E-05,0.0488,0.452,126.547
Son By Four,Purest Of Pain (A Puro Dolor),1999,0.593,0.939,7,-3.431,1,0.0616,0.45,1.33E-05,0.109,0.743,134.108
Vitamin C,Graduation (Friends Forever),1999,0.583,0.637,0,-6.464,1,0.0459,0.00722,0.0419,0.177,0.315,80.004
Trisha Yearwood,Real Live Woman,2000,0.626,0.41,10,-8.551,1,0.0284,0.616,3.13E-05,0.145,0.346,126.517
Mya Featuring Jadakiss,Best Of Me,2000,0.659,0.721,9,-8.525,0,0.117,0.166,0,0.0641,0.66,86.738
Tamar Braxton,If You Don't Wanna Love Me,2000,0.762,0.486,8,-5.295,1,0.0284,0.0144,0,0.0462,0.3,120.102
Clay Davidson,Unconditional,2000,0.562,0.451,7,-7.799,1,0.0266,0.419,0,0.104,0.277,132.949
M2M,Mirror Mirror,2000,0.696,0.685,1,-5.53,0,0.0246,0.218,0,0.0988,0.507,100.088
Mary J. Blige,Give Me You,1999,0.653,0.417,9,-7.86,1,0.0462,0.0437,6.67E-05,0.307,0.0424,109.961
Britney Spears,Oops!...I Did It Again,2000,0.751,0.834,1,-5.444,0,0.0437,0.3,1.77E-05,0.355,0.894,95.053
matchbox twenty,Bent,2000,0.518,0.83,6,-6.814,0,0.0386,0.0404,3.85E-06,0.375,0.527,95.468
Avant,Separated,2000,0.798,0.48,0,-5.564,1,0.0276,0.247,0,0.237,0.643,108.241
Eminem,The Real Slim Shady,2000,0.949,0.661,5,-4.244,0,0.0572,0.0302,0,0.0454,0.76,104.504
Goo Goo Dolls,Broadway,1998,0.527,0.878,11,-5.704,1,0.0424,0.000555,0,0.0852,0.757,132.791
Hanson,This Time Around,2005,0.308,0.895,1,-4.131,1,0.103,0.0795,0,0.135,0.328,164.277
Pearl Jam,Nothing As It Seems,2000,0.241,0.508,9,-9.791,1,0.0275,0.0362,0.599,0.167,0.0445,140.627
Donell Jones,Where I Wanna Be,1999,0.664,0.396,5,-9.131,0,0.0298,0.52,0,0.268,0.453,102.053
Elton John,Someday Out Of The Blue,2000,0.571,0.83,10,-6.757,1,0.046,0.265,0,0.0764,0.483,159.872
BBMak,Back Here,2000,0.618,0.941,7,-3.119,1,0.0341,0.0796,2.51E-06,0.0755,0.929,104.774
Nine Days,Absolutely (Story Of A Girl),2000,0.481,0.94,7,-5.204,1,0.066,0.000891,0,0.0939,0.66,96.493
Trace Adkins,More,1999,0.477,0.811,4,-6.765,1,0.0456,0.112,0.000663,0.234,0.708,179.112
Tim McGraw,Some Things Never Change,2016,0.545,0.61,4,-6.396,1,0.027,0.355,1.21E-06,0.18,0.415,89.924
Yankee Grey,Another Nine Minutes,1999,0.671,0.715,7,-6,1,0.0376,0.54,0,0.0305,0.785,137.828
Rascal Flatts,Prayin' For Daylight,2000,0.64,0.781,7,-3.155,1,0.0398,0.578,0,0.272,0.646,91.02
Lee Ann Womack,I Hope You Dance,2000,0.385,0.443,7,-9.627,0,0.0295,0.0632,0,0.0898,0.275,151.278
Creed,With Arms Wide Open,1999,0.41,0.539,0,-8.412,1,0.0302,0.00425,0.00089,0.117,0.141,138.852
Metallica,I Disappear,2000,0.534,0.929,1,-3.609,1,0.047,0.000206,5.58E-05,0.036,0.447,122.733
Brad Paisley,Me Neither,1999,0.622,0.942,0,-9.469,1,0.0385,0.0271,2.36E-05,0.326,0.844,117.173
Eric Heatherly,Flowers On The Wall,2000,0.76,0.644,1,-8.971,1,0.0431,0.07,1.91E-05,0.155,0.779,99.954
Nelly,(Hot S**t) Country Grammar,2000,0.889,0.655,2,-6.659,1,0.126,0.0145,0,0.142,0.609,81.387
Next,Wifey,2000,0.831,0.713,7,-6.967,0,0.104,0.0678,0,0.0659,0.683,99.584
Lucy Pearl,Dance Tonight,2000,0.787,0.425,10,-5.692,0,0.0641,0.00637,0.00169,0.196,0.711,99.225
LeAnn Rimes,I Need You,2001,0.478,0.736,7,-7.124,1,0.0367,0.02,9.58E-05,0.118,0.564,144.705
Splender,I Think God Can Explain,1999,0.48,0.729,10,-4.398,1,0.028,0.0129,0,0.0862,0.509,137.232
Gloria Estefan,No Me Dejes De Querer,2000,0.703,0.889,10,-5.605,0,0.0974,0.313,0,0.534,0.874,83.287
